action,total_yield,cash,trades,parameters,global
BA,"1,02448277625",1024.48277625,"{'2023-01-25': {'gain': 1.02448278, 'date': datetime.date(2023, 1, 23), 'type': 'bad earning'}}","[{'TP': 0.04, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.04, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.04, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.08, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.08, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.08, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.04, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.04, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.04, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.08, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.08, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.08, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.04, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.24, 'before_earning': 5, 'further_day': 5}]","{'trade': 1, 'duree': 2, 'plus': 1, 'yield': 1.02448278}"
BA,,,,,
BA,,,,,
BA,,,,,
BA,,,,,
BA,,,,,
BABA,,,,,
BABA,,,,,
BABA,,,,,
BABA,,,,,
BABA,,,,,
BABA,"1,03440629325",1034.40629325,"{'2024-08-19': {'gain': 1.03440629, 'date': datetime.date(2024, 8, 12), 'type': 'end'}}","[{'TP': 0.09, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.26, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.26, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.26, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.26, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.24, 'before_earning': 5, 'further_day': 5}]","{'trade': 1, 'duree': 7, 'plus': 1, 'yield': 1.03440629}"
BAC,,,,,
BAC,,,,,
BAC,,,,,
BAC,"0,98214551655",982.14551655,"{'2024-01-12': {'gain': 0.98214552, 'date': datetime.date(2024, 1, 9), 'type': 'SL'}}","{'before_earning': 3, 'note': 0.2, 'TP': 0.04, 'further_day': 5}","{'trade': 1, 'duree': 3, 'plus': 0, 'yield': 0.98214552}"
BAC,"1,03463458692",1034.63458692,"{'2024-04-22': {'gain': 1.03463459, 'date': datetime.date(2024, 4, 15), 'type': 'end'}}","[{'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 5}]","{'trade': 1, 'duree': 7, 'plus': 1, 'yield': 1.03463459}"
BAC,"1,0597642818000002",1059.7642818000002,"{'2024-07-16': {'gain': 1.05976428, 'date': datetime.date(2024, 7, 15), 'type': 'TP'}}","[{'TP': 0.06, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.2, 'before_earning': 3, 'further_day': 5}]","{'trade': 1, 'duree': 1, 'plus': 1, 'yield': 1.05976428}"
BAK,,,,,
BAK,,,,,
BAK,,,,,
BAK,,,,,
BAK,,,,,
BAK,,,,,
BALL,,,,,
BALL,,,,,
BALL,,,,,
BALL,,,,,
BALL,,,,,
BALL,,,,,
BALY,,,,,
BALY,,,,,
BALY,,,,,
BALY,,,,,
BALY,,,,,
BALY,,,,,
BANC,,,,,
BANC,,,,,
BANC,,,,,
BANC,,,,,
BANC,,,,,
BANC,,,,,
BANF,,,,,
BANF,,,,,
BANF,,,,,
BANF,,,,,
BANF,,,,,
BANF,,,,,
BANR,,,,,
BANR,,,,,
BANR,,,,,
BANR,,,,,
BANR,,,,,
BANR,,,,,
BAP,,,,,
BAP,,,,,
BAP,,,,,
BAP,,,,,
BAP,,,,,
BAP,,,,,
BASE,,,,,
BASE,,,,,
BASE,,,,,
BASE,,,,,
BASE,,,,,
BASE,,,,,
BB,,,,,
BB,,,,,
BB,,,,,
BB,,,,,
BB,,,,,
BB,,,,,
BBAI,,,,,
BBAI,,,,,
BBAI,,,,,
BBAI,,,,,
BBAI,,,,,
BBAI,,,,,
BBD,,,,,
BBD,,,,,
BBD,,,,,
BBD,,,,,
BBD,,,,,
BBD,,,,,
BBDC,,,,,
BBDC,,,,,
BBDC,,,,,
BBDC,,,,,
BBDC,,,,,
BBDC,,,,,
BBIO,,,,,
BBIO,,,,,
BBIO,,,,,
BBIO,,,,,
BBIO,,,,,
BBIO,,,,,
BBLG,,,,,
BBLG,,,,,
BBLG,,,,,
BBLG,,,,,
BBLG,,,,,
BBLG,,,,,
BBSI,,,,,
BBSI,,,,,
BBSI,,,,,
BBSI,,,,,
BBSI,,,,,
BBSI,,,,,
BBU,,,,,
BBU,,,,,
BBU,,,,,
BBU,,,,,
BBU,,,,,
BBU,,,,,
BBVA,,,,,
BBVA,,,,,
BBVA,,,,,
BBVA,,,,,
BBVA,,,,,
BBVA,,,,,
BBWI,,,,,
BBWI,,,,,
BBWI,,,,,
BBWI,,,,,
BBWI,,,,,
BBWI,,,,,
BBY,,,,,
BBY,,,,,
BBY,"1,074089313",1074.089313,"{'2023-08-29': {'gain': 1.07408931, 'date': datetime.date(2023, 8, 28), 'type': 'TP'}}","[{'TP': 0.07, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.26, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.28, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.26, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.28, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.3, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.3, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.26, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.28, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.26, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.28, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.26, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.28, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.26, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.28, 'before_earning': 3, 'further_day': 5}, {'TP': 0.04, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.3, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.3, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.3, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.3, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.3, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.3, 'before_earning': 5, 'further_day': 5}]","{'trade': 1, 'duree': 1, 'plus': 1, 'yield': 1.07408931}"
BBY,,,,,
BBY,"1,1310065217499998",1131.0065217499998,"{'2024-02-28': {'gain': 1.05962885, 'date': datetime.date(2024, 2, 26), 'type': 'TP'}, '2024-02-29': {'gain': 1.06736101, 'date': datetime.date(2024, 2, 28), 'type': 'TP'}}","[{'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.26, 'before_earning': 5, 'further_day': 5}]","{'trade': 2, 'duree': 3, 'plus': 2, 'yield': 2.12698986}"
BBY,,,,,
BC,,,,,
BC,,,,,
BC,,,,,
BC,,,,,
BC,,,,,
BC,,,,,
BCAB,,,,,
BCAB,,,,,
BCAB,,,,,
BCAB,,,,,
BCAB,,,,,
BCAB,,,,,
BCAL,,,,,
BCAL,,,,,
BCAL,,,,,
BCAL,,,,,
BCAL,,,,,
BCAL,,,,,
BCC,,,,,
